x	dlog_hex
387.02354709418836	b2d2813b7dd51740
389.02755511022042	d9bda91cc7da1740
391.03156312625248	a1befb080ae01740
393.03557114228460	d9c3ac1246e51740
395.03957915831666	ec9eaa4b7bea1740
397.04358717434872	66749dc5a9ef1740
399.04759519038078	2223e991d1f41740
401.05160320641284	87a2aec1f2f91740
403.05561122244490	0058cd650dff1740
405.05961923847696	0664e48e21041840
407.06362725450902	e6e6534d2f091840
409.06763527054107	983d3eb1360e1840
411.07164328657319	d53689ca37131840
413.07565130260525	a640dfa832181840
415.07965931863731	a98eb05b271d1840
417.08366733466931	413934f215221840
419.08767535070137	e455697bfe261840
421.09168336673343	b3081806e12b1840
423.09569138276549	9f8fd2a0bd301840
425.09969939879755	3247f65994351840
427.10370741482961	40a9ac3f653a1840
429.10771543086173	9a45ec5f303f1840
431.11172344689379	feb479c8f5431840
433.11573146292585	5c86e886b5481840
435.11973947895791	a5269ca86f4d1840
437.12374749498997	4ac3c83a24521840
439.12775551102203	8a27744ad3561840
441.13176352705409	b09476e47c5b1840
443.13577154308615	78957b1521601840
445.13977955911821	a2cc02eabf641840
447.14378757515033	e9be606e59691840
449.14779559118239	7198bfaeed6d1840
451.15180360721445	d7ed1fb77c721840
453.15581162324651	f278599306771840
455.15981963927857	6fd11b4f8b7b1840
457.16382765531063	5a21eff50a801840
459.16783567134269	bad5349385841840
461.17184368737475	534b2832fb881840
463.17585170340681	a477dfdd6b8d1840
465.17985971943892	458e4ba1d7911840
467.18386773547098	b8a239873e961840
469.18787575150304	ba46539aa09a1840
471.19188376753510	43251fe5fd9e1840
473.19589178356711	2c9a017256a31840
475.19989979959917	ae463d4baaa71840
477.20390781563123	b8a2f37af9ab1840
479.20791583166329	428b250b44b01840
481.21192384769535	9bcdb3058ab41840
483.21593186372746	e1af5f74cbb81840
485.21993987975952	9b76cb6008bd1840
487.22394789579158	97e77ad440c11840
489.22795591182364	17cad3d874c51840
491.23196392785570	5f641e77a4c91840
493.23597194388776	b7f685b8cfcd1840
495.23997995991982	ec3319a6f6d11840
497.24398797595188	62b7ca4819d61840
499.24799599198394	c97871a937da1840
501.25200400801600	7f3dc9d051de1840
503.25601202404806	ab0773c767e21840
505.26002004008012	2d83f59579e61840
507.26402805611218	5970bd4487ea1840
509.26803607214424	a10c1edc90ee1840
511.27204408817630	3179516496f21840
513.27605210420836	7e1f79e597f61840
515.28006012024048	f0139e6795fa1840
517.28406813627248	9376b1f28efe1840
519.28807615230460	f3d18c8e84021940
521.29208416833660	1f78f24276061940
523.29609218436872	e9dd8d17640a1940
525.30010020040072	5cf4f3134e0e1940
527.30410821643284	9080a33f34121940
529.30811623246495	be7105a216161940
531.31212424849696	ca356d42f5191940
533.31613226452907	220c1928d01d1940
535.32014028056108	1b57325aa7211940
537.32414829659319	c7ebcddf7a251940
539.32815631262520	4a60ecbf4a291940
541.33216432865731	c1587a01172d1940
543.33617234468932	b6d250abdf301940
545.34018036072143	3d6f35c4a4341940
547.34418837675355	a4bbda5266381940
549.34819639278555	dd78e05d243c1940
551.35220440881767	95e1d3ebde3f1940
553.35621242484967	08ef2f0396431940
555.36022044088179	919c5daa49471940
557.36422845691379	0b2ab4e7f94a1940
559.36823647294591	f95c79c1a64e1940
561.37224448897791	8dc0e13d50521940
563.37625250501003	7de41063f6551940
565.38026052104215	c99a193799591940
567.38426853707415	6234febf385d1940
569.38827655310627	bfbcb003d5601940
571.39228456913827	673413086e641940
573.39629258517039	76caf7d203681940
575.40030060120239	2115216a966b1940
577.40430861723451	3b4942d3256f1940
579.40831663326651	c770ff13b2721940
581.41232464929863	9ca0ed313b761940
583.41633266533074	122d9332c1791940
585.42034068136275	d5dd671b447d1940
587.42434869739486	cc20d5f1c3801940
589.42835671342687	263c36bb40841940
591.43236472945898	8c7fd87cba871940
593.43637274549098	7e74fb3b318b1940
595.44038076152310	e40dd1fda48e1940
597.44438877755510	c8d67dc715921940
599.44839679358722	5420199e83951940
601.45240480961934	032fad86ee981940
603.45641282565134	12673786569c1940
605.46042084168346	3d78a8a1bb9f1940
607.46442885771546	b688e4dd1da31940
609.46843687374758	705fc33f7da61940
611.47244488977947	b78d10ccd9a91940
613.47645290581158	18988b8733ad1940
615.48046092184359	9e1ee8768ab01940
617.48446893787570	6804ce9edeb31940
619.48847695390782	9c96d90330b71940
621.49248496993982	bab29baa7eba1940
623.49649298597194	4bec9997cabd1940
625.50050100200394	fdb14ecf13c11940
627.50450901803606	247229565ac41940
629.50851703406806	a1be8e309ec71940
631.51252505010018	4170d862dfca1940
633.51653306613218	84c955f11dce1940
635.52054108216430	da984be059d11940
637.52454909819642	595af43393d41940
639.52855711422842	e75880f0c9d71940
641.53256513026054	e1ce151afeda1940
643.53657314629254	4106d1b42fde1940
645.54058116232466	4578c4c45ee11940
647.54458917835666	90ecf84d8be41940
649.54859719438878	dd976d54b5e71940
651.55260521042078	2f3a18dcdcea1940
653.55661322645290	8d3ce5e801ee1940
655.56062124248501	4bceb77e24f11940
657.56462925851702	e1016aa144f41940
659.56863727454913	4ee9cc5462f71940
661.57264529058114	0fb2a89c7dfa1940
663.57665330661325	abc0bc7c96fd1940
665.58066132264526	d3cbbff8ac001a40
667.58466933867737	1bf75f14c1031a40
669.58867735470938	49ed42d3d2061a40
671.59268537074149	44fa0539e2091a40
673.59669338677361	9e243e49ef0c1a40
675.60070140280561	bb467807fa0f1a40
677.60470941883773	9d27397702131a40
679.60871743486973	4e93fd9b08161a40
681.61272545090185	f0723a790c191a40
683.61673346693385	74e45c120e1c1a40
685.62074148296597	f451ca6a0d1f1a40
687.62474949899797	b988e0850a221a40
689.62875751503009	eccff56605251a40
691.63276553106220	effe5811fe271a40
693.63677354709421	67935188f42a1a40
695.64078156312632	f4c61fcfe82d1a40
697.64478957915833	94a4fce8da301a40
699.64879759519044	c01d1ad9ca331a40
701.65280561122245	351fa3a2b8361a40
703.65681362725456	74a5bb48a4391a40
705.66082164328657	f6d080ce8d3c1a40
707.66482965931868	1afa0837753f1a40
709.66883767535069	c3c463855a421a40
711.67284569138280	bb339abc3d451a40
713.67685370741492	c6bbaedf1e481a40
715.68086172344692	72569df1fd4a1a40
717.68486973947904	ac945bf5da4d1a40
719.68887775551104	07b1d8edb5501a40
721.69288577154316	cba1fddd8e531a40
723.69689378757505	bf2aadc865561a40
725.70090180360717	b6eec3b03a591a40
727.70490981963928	dc8018990d5c1a40
729.70891783567129	c9757b84de5e1a40
731.71292585170340	5774b775ad611a40
733.71693386773541	3c46916f7a641a40
735.72094188376752	6ce8c77445671a40
737.72494989979953	3c9b14880e6a1a40
739.72895791583164	5bf22aacd56c1a40
741.73296593186365	80e4b8e39a6f1a40
743.73697394789576	f2da66315e721a40
745.74098196392788	d6c0d7971f751a40
747.74498997995988	4212a919df771a40
749.74899799599200	25eb72b99c7a1a40
751.75300601202400	fa15c879587d1a40
753.75701402805612	441a365d12801a40
755.76102204408812	dc4a4566ca821a40
757.76503006012024	14d4789780851a40
759.76903807615224	9fc94ef334881a40
761.77304609218436	5434407ce78a1a40
763.77705410821636	bb1fc134988d1a40
765.78106212424848	77a7401f47901a40
767.78507014028060	7404293ef4921a40
769.78907815631260	f999df939f951a40
771.79308617234472	8102c52249981a40
773.79709418837672	761c35edf09a1a40
775.80110220440883	b31687f5969d1a40
777.80511022044084	ee7c0d3e3ba01a40
779.80911823647295	e74316c9dda21a40
781.81312625250496	7fd5ea987ea51a40
783.81713426853707	9f1cd0af1da81a40
785.82114228456919	f5900610bbaa1a40
787.82515030060119	9542cabb56ad1a40
789.82915831663331	6be552b5f0af1a40
791.83316633266531	8edcd3fe88b21a40
793.83717434869743	66457c9a1fb51a40
795.84118236472943	bd02778ab4b71a40
797.84519038076155	99c7ead047ba1a40
799.84919839679355	0522fa6fd9bc1a40
801.85320641282567	aa85c36969bf1a40
803.85721442885779	515661c0f7c11a40
805.86122244488979	39f2e97584c41a40
807.86523046092191	56bc6f8c0fc71a40
809.86923847695391	6826010699c91a40
811.87324649298603	f7baa8e420cc1a40
813.87725450901803	2b276d2aa7ce1a40
815.88126252505015	8c4451d92bd11a40
817.88527054108215	992254f3aed31a40
819.88927855711427	4c10717a30d61a40
821.89328657314638	78a59f70b0d81a40
823.89729458917839	10ccd3d72edb1a40
825.90130260521050	49c9fdb1abdd1a40
827.90531062124251	aa460a0127e01a40
829.90931863727462	fa5ae2c6a0e21a40
831.91332665330663	0f936b0519e51a40
833.91733466933863	8afa87be8fe71a40
835.92134268537063	752416f404ea1a40
837.92535070140275	c133f1a778ec1a40
839.92935871743487	b4e3f0dbeaee1a40
841.93336673346687	3390e9915bf11a40
843.93737474949899	ff3daccbcaf31a40
845.94138276553099	c9a2068b38f61a40
847.94539078156311	3f2dc3d1a4f81a40
849.94939879759511	f10ca9a10ffb1a40
851.95340681362723	2a3a7cfc78fd1a40
853.95741482965923	aa7dfde3e0ff1a40
855.96142284569135	4e78ea5947021b40
857.96543086172346	9daafd5fac041b40
859.96943887775547	3e7ceef70f071b40
861.97344689378758	5e43712372091b40
863.97745490981958	fa4b37e4d20b1b40
865.98146292585170	13dfee3b320e1b40
867.98547094188370	d449432c90101b40
869.98947895791582	97e4dcb6ec121b40
871.99348697394782	e31961dd47151b40
873.99749498997994	4a6d72a1a1171b40
876.00150300601206	3882b004fa191b40
878.00551102204406	af22b808511c1b40
880.00951903807618	ee4523afa61e1b40
882.01352705410818	021789f9fa201b40
884.01753507014030	4bfb7de94d231b40
886.02154308617230	e39893809f251b40
888.02555110220442	00dd58c0ef271b40
890.02955911823642	35025aaa3e2a1b40
892.03356713426854	b39620408c2c1b40
894.03757515030065	61823383d82e1b40
896.04158316633266	fa0c177523311b40
898.04559118236477	09e44c176d331b40
900.04959919839678	da20546bb5351b40
902.05360721442889	5d4ea972fc371b40
904.05761523046090	f06ec62e423a1b40
906.06162324649301	210223a1863c1b40
908.06563126252502	5d0a34cbc93e1b40
910.06963927855713	8a126cae0b411b40
912.07364729458925	99333b4c4c431b40
914.07765531062125	051a0fa68b451b40
916.08166332665337	410b53bdc9471b40
918.08567134268537	18eb6f93064a1b40
920.08967935871749	fe40cc29424c1b40
922.09368737474949	553dcc817c4e1b40
924.09769539078161	9dbed19cb5501b40
926.10170340681361	9e563c7ced521b40
928.10571142284573	7b4f692124551b40
930.10971943887785	bbb0b38d59571b40
932.11372745490985	484474c28d591b40
934.11773547094197	599b01c1c05b1b40
936.12174348697397	5413b08af25d1b40
938.12575150300609	a0dad12023601b40
940.12975951903809	6af5b68452621b40
942.13376753507021	5d42adb780641b40
944.13777555110221	507f00bbad661b40
946.14178356713421	e24dfa8fd9681b40
948.14579158316633	1038e237046b1b40
950.14979959919833	b7b4fdb32d6d1b40
952.15380761523045	0f2c9005566f1b40
954.15781563126245	1dfcda2d7d711b40
956.16182364729457	0f7d1d2ea3731b40
958.16583166332657	96059507c8751b40
960.16983967935869	2eef7cbbeb771b40
962.17384769539069	609a0e4b0e7a1b40
964.17785571142281	f57281b72f7c1b40
966.18186372745492	1bf40a02507e1b40
968.18587174348693	89acde2b6f801b40
970.18987975951904	8d422e368d821b40
972.19388777555105	16782922aa841b40
974.19789579158316	b12efef0c5861b40
976.20190380761517	796bd8a3e0881b40
978.20591182364728	075be23bfa8a1b40
980.20991983967929	475544ba128d1b40
982.21392785571140	53e124202a8f1b40
984.21793587174352	3bb9a86e40911b40
986.22194388777552	c3cdf2a655931b40
988.22595190380764	1d4a24ca69951b40
990.22995991983964	96975cd97c971b40
992.23396793587176	3561b9d58e991b40
994.23797595190376	599756c09f9b1b40
996.24198396793588	4a734e9aaf9d1b40
998.24599198396788	be7ab964be9f1b40
1000.2500000000000	5a83ae20cca11b40
